ID,Data Bytes
00000618,00 00 65 00 00 00 00 00 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
00000316,41 00 EC 2B 00 00 00 00 
00000545,00 9E 59 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 BA 63 
00000615,C0 00 00 0B 02 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF 01 80 00 08 
000001F5,60 00 00 00 80 71 0A 89 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000316,41 00 86 2B 00 00 00 00 
00000336,C2 0D FE 02 F4 19 B3 0D 
00000545,00 9E 59 00 3B 00 00 5D 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 BA 63 
0000061A,5A 1D 82 7E BF 06 02 82 
000001F5,60 00 00 00 80 81 00 00 
00000329,C0 50 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF 01 80 00 08 
000001F8,00 00 00 00 FE FF 00 00 
00000316,41 00 86 2B 00 00 00 00 
00000545,00 9E 59 00 3B 00 00 5D 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 BA 63 
000001F5,60 00 00 00 80 91 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,41 00 19 2B 00 00 00 00 
00000336,8B 0E FE 02 09 1A 76 0E 
00000545,00 9E 59 00 3B 00 00 5D 
00000329,C0 50 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 B8 63 
000001F8,00 00 00 00 FE FF 00 00 
00000153,00 50 00 00 00 FF 00 80 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF 01 80 00 08 
00000329,C0 50 00 00 00 00 00 00 
00000545,00 9E 59 00 3B 00 00 5D 
000001F0,0A 40 0A 00 0A 00 0A 00 
000001F5,60 00 00 00 80 B1 00 00 
00000565,50 20 66 02 00 02 B8 63 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 41 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,41 00 B9 2A 00 00 00 00 
00000336,71 0E FE 02 17 1A 8B 0E 
00000545,00 AE 59 00 3B 00 00 5D 
000001F5,60 00 00 00 80 C1 00 00 
00000565,50 20 66 02 00 02 B8 63 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF 01 80 00 08 
000001F8,00 00 00 00 FE FF 00 00 
00000329,C0 50 00 00 00 00 00 00 
00000316,41 00 53 2A 00 00 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000336,44 0F FE 02 32 1A 3A 0F 
00000329,C0 50 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 B6 63 
00000153,00 50 00 00 00 FF 00 80 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 01 80 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
000001F5,60 00 00 00 80 E1 00 00 
00000336,34 0F FE 02 2B 1A 34 0F 
00000545,00 AE 59 00 3B 00 00 5D 
00000316,41 00 53 2A 00 00 00 00 
00000565,50 20 66 02 00 02 B6 63 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F5,60 00 00 00 80 F1 9D 05 
00000329,11 50 00 00 00 00 00 00 
00000545,00 AE 59 00 3B 00 00 5D 
00000316,41 00 F9 29 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
00000565,50 20 66 02 00 02 B6 63 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 41 80 00 08 
000001F8,00 00 00 00 FE FF 00 00 
00000316,41 00 F9 29 00 00 00 00 
00000545,00 AE 59 00 3B 00 00 5D 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 B6 63 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7E 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
000001F5,60 00 00 00 80 11 00 00 
00000316,41 00 93 29 00 00 00 00 
00000336,BA 0F FE 02 18 1A B0 0F 
00000545,00 AE 59 00 3B 00 00 5D 
00000329,11 50 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 B4 63 
000001F3,80 00 00 FF 01 80 00 08 
000001F8,00 00 00 00 FE FF 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F5,60 00 00 00 80 21 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 01 80 00 08 
00000329,11 50 00 00 00 00 00 00 
00000545,00 AE 59 00 3B 00 00 5D 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 B4 63 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 81 7F 00 08 
000001F5,60 00 00 00 80 31 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000316,41 00 4C 29 00 00 00 00 
00000336,8B 0F FE 02 00 1A 9B 0F 
00000545,00 BE 59 00 3B 00 00 5D 
00000329,11 50 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 B4 63 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,60 00 00 00 80 41 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,41 00 4C 29 00 00 00 00 
00000336,87 0F FE 02 FF 19 9B 0F 
000001F3,40 00 00 FF 81 7F 00 08 
00000545,00 BE 59 00 3B 00 00 5D 
00000329,62 50 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 B4 63 
000001F5,60 00 00 00 80 51 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,41 00 F9 28 00 00 00 00 
00000336,73 10 FE 02 15 1A 6E 10 
000001F5,60 00 00 00 80 C1 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 01 80 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000316,41 00 99 20 00 00 00 00 
00000545,00 7B 5B 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A1 63 
00000329,62 50 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F5,60 00 00 00 80 D1 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,41 00 6C 20 00 00 00 00 
00000336,C0 17 FE 02 F3 19 E9 17 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
00000329,62 50 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A1 63 
000001F5,60 00 00 00 80 E1 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 01 80 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,41 00 6C 20 00 00 00 00 
00000545,00 7B 5B 00 3B 00 00 5D 
00000329,62 50 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A1 63 
000001F5,60 00 00 00 80 F1 9D 05 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 81 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000316,41 00 53 20 00 00 00 00 
00000336,0D 18 FE 02 FA 19 1C 18 
000001F0,0A 40 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,60 00 00 00 80 01 00 00 
00000565,50 20 66 02 00 02 A1 63 
00000329,62 50 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF C1 7F 00 08 
00000316,41 00 53 20 00 00 00 00 
00000545,00 BD 5B 00 3B 00 00 5D 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 A1 63 
000001F5,60 00 00 00 80 11 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 01 80 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,41 00 53 20 00 00 00 00 
00000336,36 18 FE 02 00 1A 3B 18 
00000545,00 BD 5B 00 3B 00 00 5D 
000001F5,60 00 00 00 80 21 00 00 
00000329,80 50 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 A1 63 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000316,41 00 59 20 00 00 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000336,36 18 FE 02 FC 19 36 18 
000001F5,60 00 00 00 80 31 00 00 
00000545,00 BD 5B 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A1 63 
00000153,00 50 00 00 00 FF 00 80 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 01 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,41 00 59 20 00 00 00 00 
000001F5,60 00 00 00 80 41 00 00 
00000545,00 BD 5B 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A1 63 
00000329,80 50 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F3,80 00 00 FF C1 7F 00 08 
00000316,41 00 60 20 00 00 00 00 
00000336,F3 17 FE 02 EE 19 2C 18 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 01 00 FF 81 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 A1 63 
000001F5,60 00 00 00 80 51 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 01 00 FF 01 80 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,41 00 60 20 00 00 00 00 
00000545,00 BD 5B 00 3B 00 00 5D 
00000329,80 50 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A1 63 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F5,60 00 00 00 80 71 0A 89 
00000316,41 00 40 20 00 00 00 00 
00000336,73 17 02 A1 63 00 00 01 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 01 80 00 08 
000001F5,40 00 00 00 80 E1 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,41 00 40 20 00 00 00 00 
00000545,00 85 63 00 3B 00 00 5D 
00000329,11 50 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A1 63 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 F1 9D 05 
00000316,41 00 2C 20 00 00 00 00 
00000336,78 16 FE 02 89 19 0D 17 
00000545,00 85 63 00 3B 00 00 5D 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 01 00 FF 01 80 00 08 
00000565,50 20 66 02 00 02 A1 63 
00000329,11 50 00 00 00 00 00 00 
000001F5,40 00 00 00 80 01 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 01 00 FF 81 80 00 08 
000001F8,00 00 00 00 FE FF 00 00 
00000329,62 50 00 00 00 00 00 00 
00000545,00 85 63 00 3B 00 00 5D 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 A1 63 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 01 00 FF 01 80 00 08 
000001F5,40 00 00 00 80 11 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,41 00 40 20 00 00 00 00 
00000336,C9 16 FE 02 91 19 1C 17 
00000545,00 85 63 00 3B 00 00 5D 
00000329,62 50 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A1 63 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F5,40 00 00 00 80 21 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 01 00 FF 01 80 00 08 
00000329,62 50 00 00 00 00 00 00 
00000545,00 85 63 00 3B 00 00 5D 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 A1 63 
000001F5,40 00 00 00 80 31 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 01 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,41 00 40 20 00 00 00 00 
00000336,A1 16 FE 02 94 19 11 17 
00000545,00 85 63 00 3B 00 00 5D 
00000329,62 50 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A1 63 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 81 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,41 00 39 20 00 00 00 00 
00000336,82 16 FE 02 93 19 17 17 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 A1 63 
00000329,62 50 00 00 00 00 00 00 
000001F5,40 00 00 00 80 51 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF 01 80 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,41 00 39 20 00 00 00 00 
00000545,00 85 63 00 3B 00 00 5D 
00000329,62 50 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A1 63 
000001F5,40 00 00 00 80 61 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,41 00 40 20 00 00 00 00 
00000336,82 16 FE 02 98 19 1C 17 
00000545,00 C4 63 00 3B 00 00 5D 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF C1 7F 00 08 
00000565,50 20 66 02 00 02 A1 63 
00000329,80 50 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,40 00 00 00 80 81 00 00 
00000545,00 C4 63 00 3B 00 00 5D 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 A1 63 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 41 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,41 00 33 20 00 00 00 00 
00000336,82 16 FE 02 93 19 11 17 
00000545,00 C4 63 00 3B 00 00 5D 
00000329,80 50 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A1 63 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 A1 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 81 7F 00 08 
00000329,80 50 00 00 00 00 00 00 
00000545,00 C4 63 00 3B 00 00 5D 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 A1 63 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 41 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 B1 00 00 
00000316,41 00 33 20 00 00 00 00 
00000336,B5 16 FE 02 A4 19 26 17 
00000545,00 C4 63 00 3B 00 00 5D 
00000329,80 50 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 41 7F 00 08 
00000565,50 20 66 02 00 02 A1 63 
000001F0,0A 40 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 C1 00 00 
00000316,41 00 40 20 00 00 00 00 
00000336,AB 16 FE 02 A3 19 17 17 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 A1 63 
00000329,80 50 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,41 00 40 20 00 00 00 00 
00000545,00 C4 63 00 3B 00 00 5D 
00000329,C0 50 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A1 63 
00000613,1E 57 1D 56 05 4F 83 00 
00000618,00 00 65 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,40 00 00 00 80 E1 00 00 
00000615,C0 00 00 0B 02 00 00 00 
00000316,41 00 33 20 00 00 00 00 
00000336,78 16 FE 02 92 19 0D 17 
00000545,00 C4 63 00 3B 00 00 5D 
000001F3,80 00 00 FF C1 7F 00 08 
00000565,50 20 66 02 00 02 A1 63 
00000329,C0 50 00 00 00 00 00 00 
000001F5,40 00 00 00 80 F1 9D 05 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF C1 7F 00 08 
0000061A,5A 1D 82 7E BF 06 02 82 
00000336,87 16 FE 02 94 19 0D 17 
00000545,00 C4 63 00 3B 00 00 5D 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 A1 63 
000001F5,40 00 00 00 80 01 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF 81 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,41 00 2C 20 00 00 00 00 
00000545,00 02 64 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A1 63 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,40 00 00 00 80 11 00 00 
00000329,C0 50 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 01 80 00 08 
00000329,C0 50 00 00 00 00 00 00 
00000545,00 02 64 00 3B 00 00 5D 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 A1 63 
000001F5,40 00 00 00 80 21 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,41 00 2C 20 00 00 00 00 
00000336,C9 16 FE 02 A2 19 21 17 
00000545,00 02 64 00 3B 00 00 5D 
00000329,C0 50 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A1 63 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,40 00 00 00 80 31 00 00 
00000316,41 00 26 20 00 00 00 00 
00000336,E3 16 FE 02 A2 19 1C 17 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,40 00 00 00 80 41 00 00 
00000565,50 20 66 02 00 02 A1 63 
00000329,11 50 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,41 00 26 20 00 00 00 00 
00000545,00 02 64 00 3B 00 00 5D 
00000329,11 50 00 00 00 00 00 00 
000001F5,40 00 00 00 80 51 00 00 
00000565,50 20 66 02 00 02 A1 63 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF 81 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,41 00 40 20 00 00 00 00 
000001F5,40 00 00 00 80 61 00 00 
00000545,00 02 64 00 3B 00 00 5D 
00000153,00 50 00 00 00 FF 00 80 
00000565,50 20 66 02 00 02 A1 63 
00000329,11 50 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 01 80 00 08 
000001F8,00 00 00 00 FE FF 00 00 
00000336,7C 16 FE 02 97 19 07 17 
00000545,00 02 64 00 3B 00 00 5D 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 A1 63 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 81 00 00 
00000316,41 00 46 20 00 00 00 00 
00000336,7C 16 FE 02 9B 19 0D 17 
00000545,00 02 64 00 3B 00 00 5D 
00000329,11 50 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A1 63 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F5,40 00 00 00 80 91 00 00 
00000316,41 00 46 20 00 00 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000336,59 16 FE 02 96 19 07 17 
00000545,00 02 64 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A1 63 
00000153,00 50 00 00 00 FF 00 80 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 01 00 FF 01 80 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 51 00 00 
00000316,41 00 06 20 00 00 00 00 
00000336,87 16 FE 02 69 19 BF 16 
00000545,00 66 66 00 3B 00 00 5D 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 A1 63 
00000329,C0 51 00 00 00 00 00 00 
000001F5,40 00 00 00 80 61 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
00000316,41 00 06 20 00 00 00 00 
00000336,87 16 FE 02 64 19 BA 16 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 A0 63 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,40 00 00 00 80 71 08 87 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000316,41 00 F9 1F 00 00 00 00 
00000545,00 66 66 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A0 63 
000001F0,0A 40 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
00000329,C0 51 00 00 00 00 00 00 
000001F5,40 00 00 00 80 81 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF 01 80 00 08 
00000329,C0 51 00 00 00 00 00 00 
00000545,00 66 66 00 3B 00 00 5D 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 A0 63 
000001F5,40 00 00 00 80 91 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,41 00 F9 1F 00 00 00 00 
00000336,82 16 FE 02 5A 19 BA 16 
00000545,00 66 66 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A0 63 
00000153,00 50 00 00 00 FF 00 80 
000001F5,40 00 00 00 80 A1 00 00 
000001F8,00 00 00 00 FE FF 00 00 
00000329,C0 51 00 00 00 00 00 00 
00000316,41 00 F9 1F 00 00 00 00 
00000336,82 16 FE 02 56 19 B5 16 
000001F3,40 00 00 FF 01 80 00 08 
00000545,00 66 66 00 3B 00 00 5D 
00000329,11 51 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A0 63 
000001F5,40 00 00 00 80 B1 00 00 
00000613,1E 57 1D 56 05 4F 83 00 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
00000618,00 00 65 00 00 00 00 00 
00000615,C0 00 00 0B 02 00 00 00 
00000316,41 00 F3 1F 00 00 00 00 
00000545,00 66 66 00 3B 00 00 5D 
000001F5,40 00 00 00 80 C1 00 00 
00000565,50 20 66 02 00 02 A0 63 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
00000329,11 51 00 00 00 00 00 00 
00000316,41 00 F3 1F 00 00 00 00 
00000336,87 16 FE 02 5C 19 BA 16 
00000545,00 66 66 00 3B 00 00 5D 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,40 00 00 00 80 D1 00 00 
0000061A,5A 1D 82 7E BF 06 02 82 
00000329,11 51 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
00000316,41 00 F3 1F 00 00 00 00 
00000336,87 16 FE 02 60 19 C5 16 
000001F5,40 00 00 00 80 E1 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 A0 63 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,41 00 F3 1F 00 00 00 00 
00000336,8C 16 FE 02 58 19 BA 16 
00000545,00 A1 66 00 3B 00 00 5D 
000001F5,40 00 00 00 80 F1 9D 05 
000001F3,0A 00 00 00 03 16 41 00 
00000336,4A 17 FE 02 5A 19 54 17 
00000545,00 8A 6D 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A0 63 
00000329,80 51 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,40 00 00 00 80 21 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,41 00 33 1F 00 00 00 00 
00000336,4A 17 FE 02 5E 19 59 17 
00000545,00 8A 6D 00 3B 00 00 5D 
000001F8,00 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 A0 63 
00000329,C0 51 00 00 00 00 00 00 
000001F5,40 00 00 00 80 31 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
00000316,41 00 33 1F 00 00 00 00 
00000336,59 17 FE 02 5C 19 64 17 
00000545,00 8A 6D 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A0 63 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF 81 7F 00 08 
000001F5,40 00 00 00 80 41 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000613,1E 57 1D 56 05 4F 83 00 
00000316,41 00 2C 1F 00 00 00 00 
00000545,00 C2 6D 00 3B 00 00 5D 
